2721,Tamilnadu College of Engineering, Coimbatore,COMPUTER SCIENCE AND ENGINEERING,154.5,127,0,121,120,133.5,0
2722,Sri Krishna College of Technology (Autonomous), Coimbatore,COMPUTER SCIENCE AND ENGINEERING,184.5,179.5,176,173.5,141,131.5,148.76
2723,Velalar College of Engineering and Technology (Autonomous), Erode,COMPUTER SCIENCE AND ENGINEERING,167,154.5,141.5,153,0,0,0
2725,Sri Ramakrishna Institute of Technology (Autonomous), Coimbatore,COMPUTER SCIENCE AND ENGINEERING,163.5,155.5,150,149,108.5,0,131.5
2726,SNS College of Technology (Autonomous), Coimbatore,COMPUTER SCIENCE AND ENGINEERING,165.5,156,155,151,108,120,0
2727,Sri Shakthi Institute of Engineering and Technology (Autonomous), Coimbatore,COMPUTER SCIENCE AND ENGINEERING,166.5,157,156,147,0,0,0
2729,Nehru Institute of Engineering and Technology, Coimbatore,COMPUTER SCIENCE AND ENGINEERING,161,147.5,150,142,139.5,115,123.5
2731,R V S College of Engineering and Technology, Coimbatore,COMPUTER SCIENCE AND ENGINEERING,176.5,146,128.5,145.5,122.5,107,0
2732,Info Institute of Engineering, Coimbatore,COMPUTER SCIENCE AND ENGINEERING,130,96.5,0,99.5,0,0,0
2733,Angel College of Engineering and Technology, Tiruppur,COMPUTER SCIENCE AND ENGINEERING,0,0,0,0,0,0,0
2734,SNS College of Engineering (Autonomous), Coimbatore,COMPUTER SCIENCE AND ENGINEERING,161.5,152.5,155.5,147.5,106,0,0
2735,Karpagam Institute of Technology, Coimbatore,COMPUTER SCIENCE AND ENGINEERING,172,166,170.5,157,130,130,154
2736,Dr. N G P Institute of Technology (Autonomous), Coimbatore,COMPUTER SCIENCE AND ENGINEERING,172,165.5,145.5,154.5,103.5,0,117.5
2737,Sri Sai Ranganathan Engineering College, Coimbatore,COMPUTER SCIENCE AND ENGINEERING,125.5,0,0,0,0,0,102.5
2739,Sri Eshwar College of Engineering (Autonomous), Coimbatore,COMPUTER SCIENCE AND ENGINEERING,186,179.5,178.5,178,150.5,127.5,169
